fecha,estacion,SSC,NIR
2019-01-02,9,233.71533,0.05607185302752251
2019-01-02,10,220.60689,0.054523852205602755
2019-01-02,11,216.27127,0.054011850523973844
2019-01-02,12,251.09167,0.05812385834638249
2019-01-02,13,262.5065,0.05947185751501539
2019-01-02,14,258.78058,0.05903185647580651
2019-01-02,15,261.35486,0.05933585813854071
2019-01-02,16,256.1047,0.058715856674200935
2019-01-07,1,170.7135,0.04863184608371772
2019-01-07,2,135.31732,0.044451843296748464
2019-01-07,3,130.88008,0.04392784111440981
2019-01-07,4,128.6784,0.043667840500331845
2019-01-07,5,121.93789,0.04287184074596303
2019-01-07,8,169.59572,0.04849984529958739
2019-01-07,9,134.33502,0.044335841605672194
2019-01-07,11,190.51872,0.05097068250043104
2019-01-07,12,161.42412,0.04753484538225173
2019-01-07,13,200.08049,0.052099850259447945
2019-01-07,14,150.4242,0.04623584373132672
2019-01-07,15,147.57898,0.04589984624432274
2019-01-07,16,179.68959,0.04969184976818557
2019-01-17,1,256.07083,0.05871185690093742
2019-01-17,2,261.82907,0.059391858506987506
2019-01-17,3,227.38129,0.05532385409507345
2019-01-17,4,260.20322,0.05919985876206604
2019-01-17,5,217.18582,0.05411985148760389
2019-01-17,6,213.62926,0.05369985049563178
2019-01-17,7,214.67929,0.0538238505523159
2019-01-17,8,220.57301,0.05451985125142005
2019-01-17,9,196.45619,0.0516718497209488
2019-01-17,10,202.75636,0.05241584888013434
2019-01-17,11,244.31726,0.057323855275992625
2019-01-17,12,242.79303,0.0571438560317809
2019-01-17,13,229.7862,0.05560785452965171
2019-01-17,14,277.07147,0.06119186275829655
2019-01-17,15,261.8629,0.0593958535565743
2019-01-17,16,248.2464,0.05778785495478261
2019-01-22,1,238.25418,0.056607854529651704
2019-01-22,2,224.97636,0.05503985129865683
2019-01-22,3,234.69762,0.05618785353767959
2019-01-22,4,225.45056,0.055095850486184435
2019-01-22,5,194.45775,0.05143585010829029
2019-01-22,6,202.82414,0.052423853150338096
2019-01-22,7,195.60939,0.05157184948476496
2019-01-22,8,191.30766,0.051063849938237926
2019-01-22,9,194.35614,0.05142385078849974
2019-01-22,10,231.51366,0.05581185359436371
2019-01-22,11,206.78712,0.05289184905963406
2019-01-22,12,163.2278,0.04774784541295563
2019-01-22,13,219.21814,0.054359852054445094
2019-01-22,14,249.80453,0.05797185751501539
2019-01-22,15,245.19794,0.05742785646635916
2019-01-22,16,269.8906,0.06034386004690611
2019-01-27,1,260.3726,0.05921986117114116
2019-01-27,2,173.25389,0.04893184561135005
2019-01-27,3,127.39128,0.043515842030803095
2019-01-27,4,154.82756,0.046755844959482665
2019-01-27,5,132.98016,0.04417584358961641
2019-01-27,6,122.88631,0.0429838414828566
2019-01-27,7,86.6772,0.038707838232967015
2019-01-27,8,98.73562,0.040131840179121823
2019-01-27,9,117.80551,0.04238384006575358
2019-01-27,10,94.46774,0.039627838044019946
2019-01-27,11,78.005974,0.03768383652299604
2019-01-27,12,114.89253,0.0420398406703842
2019-01-27,13,111.6747,0.0416598409538048
2019-01-27,14,112.555374,0.04176384143561983
2019-01-27,15,135.92702,0.04452384393916849
2019-01-27,16,131.42204,0.04399184221030281
2019-02-01,1,122.00564,0.042879841473409244
2019-02-01,2,144.6321,0.0455518435329323
2019-02-01,3,94.399994,0.0396198377889414
2019-02-01,4,141.71912,0.045207844137562916
2019-02-01,5,71.19771,0.03687983556881334
2019-02-01,6,77.938225,0.03767583591364174
2019-02-01,7,119.63459,0.04259983963117533
2019-02-01,8,52.229416,0.034639833348685284
2019-02-01,10,109.47301,0.041399839158807655
2019-02-01,11,82.036736,0.03815983693867959
2019-02-01,12,97.00815,0.03992783993349064
2019-02-01,13,97.719444,0.04001183800623053
2019-02-01,14,37.76609,0.032931831440319886
2019-02-01,15,70.486404,0.03679583607897043
2019-02-01,16,72.48484,0.03703183521926126
2019-02-06,1,257.6628,0.058899855691676176
2019-02-06,2,230.8701,0.05573585435959934
2019-02-06,3,220.36978,0.05449585143091978
2019-02-06,4,220.74239,0.054539853660495186
2019-02-06,5,216.03418,0.05398385211112922
2019-02-06,6,168.98604,0.04842784701900572
2019-02-06,7,112.081154,0.041707839886253865
2019-02-06,8,162.82133,0.047699844591035885
2019-02-06,9,151.81294,0.04639984270156519
2019-02-06,10,138.73839,0.04485584401474732
2019-02-06,11,183.11063,0.050095846943426885
2019-02-06,12,152.21942,0.04644784470440413
2019-02-06,13,202.587,0.05239584883289758
2019-02-06,14,186.70105,0.05051984652774334
2019-02-06,15,119.90558,0.04263184136004101
2019-02-06,16,137.48512,0.044707842956643734
2019-02-11,1,308.674,0.06492386614044908
2019-02-11,2,322.29053,0.06653186828499831
2019-02-11,3,296.07364,0.06343586546023963
2019-02-11,4,293.0929,0.06308386415650487
2019-02-11,5,260.50806,0.059235857902356887
2019-02-11,6,246.34956,0.05756385348099547
2019-02-11,7,248.51738,0.05781985550272911
2019-02-11,8,294.9558,0.06330385759059422
2019-02-11,9,215.01802,0.05386385182770862
2019-02-11,10,256.9515,0.058815856910384774
2019-02-11,11,289.97665,0.06271586021695848
2019-02-11,12,293.4316,0.06312386188914004
2019-02-11,13,315.1774,0.0656918651201349
2019-02-11,14,333.60376,0.06786786931475984
2019-02-11,15,340.17493,0.06864387138373025
2019-02-11,16,330.96173,0.06755586692457942
2019-02-21,1,380.95676,0.07345987590901254
2019-02-21,2,368.89832,0.07203587160101937
2019-02-21,3,372.38715,0.07244787422738364
2019-02-21,4,350.94617,0.06991586777484123
2019-02-21,5,341.02173,0.06874387161991408
2019-02-21,6,337.93933,0.06837986509179285
2019-02-21,7,318.97107,0.06613986688679
2019-02-21,8,340.14102,0.06863986688679001
2019-02-21,9,287.4024,0.0624118620969818
2019-02-21,10,371.1,0.07229587221509735
2019-02-21,11,374.01297,0.07263987042954755
2019-02-21,12,364.224,0.07148387218675528
2019-02-21,13,397.14755,0.07537187735445762
2019-02-21,14,390.5425,0.07459187433130453
2019-02-21,15,407.03812,0.07653987373612124
2019-02-21,16,357.38184,0.0706758683889192
2019-02-26,1,451.1733,0.08175188179471374
2019-02-26,2,453.3411,0.08200788145460901
2019-02-26,3,433.45828,0.07965988110505694
2019-02-26,4,396.06363,0.07524387516267163
2019-02-26,5,380.21155,0.0733718726307809
2019-02-26,6,359.92224,0.07097586909747071
2019-02-26,7,351.6914,0.07000387341491122
2019-02-26,8,349.79456,0.06977987194112409
2019-02-26,9,359.7529,0.0709558714120723
2019-02-26,10,341.32657,0.06877987076020492
2019-02-26,11,412.0173,0.07712787465251454
2019-02-26,12,415.13354,0.07749587741114174
2019-02-26,13,449.6152,0.08156788277723849
2019-02-26,14,414.65933,0.07743987704269495
2019-02-26,15,445.51663,0.08108387478477748
2019-02-26,16,413.98187,0.07735987449190952
2019-03-03,1,756.49506,0.11780791404797838
2019-03-03,2,798.29315,0.12274393066587308
2019-03-03,3,781.7635,0.12079191259308597
2019-03-03,4,787.2508,0.12143991837486626
2019-03-03,5,778.24084,0.12037591491713491
2019-03-03,6,806.82874,0.1237519148604508
2019-03-03,7,821.05505,0.1254319270947735
2019-03-03,8,814.5445,0.12466308375787377
2019-03-03,10,779.6758,0.12054537209582451
2019-03-03,11,782.0195,0.12082214412410044
2019-03-03,12,812.38385,0.1244079284551924
2019-03-03,13,741.25275,0.11600792042494197
2019-03-03,14,742.0656,0.11610391144050884
2019-03-03,15,750.6691,0.11711991525723962
2019-03-03,16,662.06006,0.10665590376925785
2019-03-08,1,520.1705,0.08989989348108994
2019-03-08,2,550.5816,0.09349119860934958
2019-03-08,3,538.93555,0.09211589422743087
2019-03-08,4,488.8389,0.08619988474228801
2019-03-08,5,524.6754,0.09043188576260218
2019-03-08,6,527.55457,0.09077189247022313
2019-03-08,7,495.85043,0.08702788976828005
2019-03-08,8,502.01508,0.0877558851107348
2019-03-08,9,524.3367,0.090391888029967
2019-03-08,10,515.12354,0.08930388829449291
2019-03-08,11,542.1534,0.09249589630584863
2019-03-08,12,565.4573,0.09524789855431876
2019-03-08,13,583.8497,0.09741989234740753
2019-03-08,14,581.5803,0.09715189454864089
2019-03-08,15,635.8643,0.10356239622672704
2019-03-08,16,541.5663,0.09242656454077595
2019-03-13,1,611.7264,0.10071190531862381
2019-03-13,2,630.7624,0.1029599030701537
2019-03-13,3,647.5968,0.10494790965495905
2019-03-13,4,564.4411,0.09512789354722143
2019-03-13,5,533.68536,0.09149588922033354
2019-03-13,6,609.4908,0.10044789902668642
2019-03-13,7,557.4635,0.09430389538000798
2019-03-13,8,608.0682,0.10027990146410361
2019-03-13,9,561.49426,0.09477989555950771
2019-03-13,10,638.75616,0.10390390152078773
2019-03-13,11,686.5156,0.10954390539420264
2019-03-13,12,672.01843,0.10783190678296359
2019-03-13,13,680.2832,0.10880790932430166
2019-03-13,14,659.35034,0.10633590773714628
2019-03-13,15,735.4268,0.11531992281512238
2019-03-13,16,617.8572,0.10143590324965342
2019-03-18,1,859.2626,0.12994392995732157
2019-03-18,2,836.3652,0.12723993207352874
2019-03-18,3,806.49005,0.12371191830873479
2019-03-18,4,853.9109,0.12931193743962552
2019-03-18,5,873.48883,0.13162393274429085
2019-03-18,6,892.4571,0.1338639321302129
2019-03-18,7,862.7852,0.13035992054775755
2019-03-18,8,928.4969,0.1381199412374616
2019-03-18,9,914.8803,0.13651193082647808
2019-03-18,10,919.3514,0.13703993160116107
2019-03-18,11,946.2457,0.1402159310721093
2019-03-18,12,853.6399,0.12927993452984066
2019-03-18,13,852.556,0.129151934699893
2019-03-18,14,909.25757,0.1358479318562396
2019-03-18,15,916.70935,0.1367279268491423
2019-03-18,16,933.71313,0.1387359358430228
2019-04-12,7,1175.3436,0.1672705414986809
2019-05-22,2,1324.4956,0.18488418725599257
2019-05-22,3,1289.2332,0.18071998280581672
2019-05-22,4,1491.4487,0.20459999905526466
2019-05-22,5,1116.7604,0.1603523390466203
2019-05-22,7,882.3633,0.13267193592804896
2019-05-22,8,1167.6328,0.16635995833717132
2019-05-22,11,1281.5837,0.1798166386788821
2019-05-22,12,1208.2792,0.17115996967399544
2019-06-16,4,965.6883,0.14251194499750827
2019-06-16,5,869.2887,0.1311279313366352
2019-06-16,6,889.8829,0.13355993991483212
2019-06-16,7,945.0263,0.1400719297872692
2019-06-16,8,754.59827,0.11758391847878716
2019-06-16,9,821.8679,0.12552791811034036
2019-06-16,10,874.03076,0.13168793029742631
2019-06-16,11,879.58575,0.13234392972113773
2019-06-16,12,873.2855,0.13159992111459876
2019-06-16,13,938.65845,0.13931993816707172
2019-06-16,14,994.54724,0.14591995257428572
2019-06-16,15,959.5236,0.1417839437504576
2019-06-16,16,916.31836,0.13668175409011357
2019-06-26,2,773.5172,0.11981809120947381
2019-06-26,3,821.2582,0.1254559174679203
2019-06-26,4,763.3373,0.11861592729316792
2019-06-26,5,856.5279,0.12962098398909774
2019-06-26,6,755.2079,0.11765591085477294
2019-06-26,7,608.50854,0.10033190205928688
2019-06-26,8,806.35455,0.12369591685384236
2019-06-26,9,839.4813,0.12760791829928744
2019-06-26,10,765.16626,0.1188319126875595
2019-06-26,11,834.0619,0.12696793095874107
2019-06-26,12,901.39923,0.13491992541314457
2019-06-26,13,815.97424,0.12483192449675129
2019-06-26,14,872.47266,0.13150393127995108
2019-06-26,15,864.8854,0.13060793719399433
2019-06-26,16,863.245,0.1304142192116656
2019-07-16,8,265.284,0.0597998578173307
2019-07-16,9,534.83545,0.09163170555433528
2019-07-16,10,390.2339,0.0745554311654019
2019-07-16,11,719.1184,0.11339403257919835
2019-07-16,12,542.4992,0.09253673249110178
2019-07-16,13,485.80038,0.08584106008752974
2019-07-16,14,395.31848,0.07515587896995507
2019-07-16,15,347.72836,0.06953587042010019
2019-07-16,16,402.32993,0.07598387454859365
2019-07-21,10,909.8861,0.1359221561694761
2019-07-21,11,961.96234,0.14207193923462266
2019-07-21,12,988.5857,0.1452159428813011
2019-07-21,13,989.04297,0.1452699427726565
2019-07-21,14,1045.5582,0.1519439346809983
2019-07-21,15,1127.7317,0.16164796090685146
2019-07-31,1,824.9164,0.12588792132244053
2019-07-31,2,677.7089,0.1085039052997291
2019-07-31,3,877.9599,0.1321519299762163
2019-07-31,4,333.12952,0.06781186540355551
2019-07-31,5,335.2973,0.06806786270161243
2019-07-31,6,357.99158,0.07074787375501596
2019-07-31,7,268.197,0.060143859574538446
2019-07-31,8,268.46796,0.06017585776064658
2019-07-31,9,435.86316,0.07994387799687766
2019-07-31,10,319.78397,0.06623586380695277
2019-07-31,11,893.3377,0.13396792387322595
2019-07-31,12,1189.785,0.16897595412365168
2019-07-31,13,501.20218,0.08765988819057202
2019-07-31,14,784.9136,0.1211639139440575
2019-07-31,15,918.2675,0.13691193177121347
2019-07-31,16,372.69196,0.07248386982491693
2019-08-10,5,484.09683,0.08563988460057771
2019-08-10,6,248.14479,0.05777585563499205
2019-08-10,7,706.6356,0.11191991478487195
2019-08-10,8,104.764824,0.04084384044364772
2019-08-10,9,925.1774,0.13772793511557657
2019-08-10,10,781.59424,0.120771924355041
2019-08-10,11,1309.0822,0.1830639892867012
2019-08-10,12,1246.4868,0.17567197844113944
2019-11-08,1,296.41235,0.06347586437379399
2019-11-08,2,354.67212,0.07035587235680764
2019-11-08,3,271.65195,0.06055186124672
2019-11-08,4,276.36017,0.06110786397700514
2019-11-08,5,283.03293,0.061895863003927735
2019-11-08,6,251.80296,0.05820785594675472
2019-11-08,7,198.21754,0.051879850920762687
2019-11-08,9,225.2812,0.055075850438947666
2019-11-08,10,176.74274,0.049343850599552666
2019-11-08,11,105.00192,0.04087183956504385
2019-11-08,12,49.384167,0.03430383243701568
2019-11-08,13,76.549484,0.037511836825311354
2019-11-08,14,129.35585,0.04374784187019809
2019-11-08,15,126.61223,0.04342384252206547
2019-11-08,16,145.8515,0.04569584481777236
2019-12-03,1,295.53168,0.06337186436434664
2019-12-03,2,259.08542,0.05906785561609735
2019-12-03,3,271.48257,0.06053185883764488
2019-12-03,4,254.74982,0.0585558562963068
2019-12-03,5,242.14943,0.0570678520733398
2019-12-03,6,226.36511,0.055203851449814476
2019-12-03,7,243.94469,0.05727985777009394
2019-12-03,8,298.78336,0.0637558614923512
2019-12-03,9,251.36261,0.05815585417065227
2019-12-03,10,307.79333,0.06481986613100173
2019-12-03,11,292.78806,0.06304786501621402
2019-12-03,12,309.04657,0.06496786364634777
2019-12-03,13,303.0174,0.0642558673969471
2019-12-03,14,327.57452,0.0671558647989249
2019-12-03,15,278.8328,0.06139986159627208
2019-12-03,16,310.1982,0.06510386184190327
2019-12-13,1,293.77032,0.06316386198361357
2019-12-13,2,256.78214,0.05879585686314801
2019-12-13,3,224.53604,0.05498785306531192
2019-12-13,4,237.30576,0.056495853792758136
2019-12-13,5,204.4161,0.05261185076015768
2019-12-13,6,226.09416,0.05517185444462552
2019-12-13,7,206.27907,0.05283185246068129
2019-12-13,8,227.7539,0.05536785632464885
2019-12-13,9,149.98387,0.04618384431706263
2019-12-13,10,147.98541,0.04594784234256576
2019-12-13,11,153.74367,0.046627846310454205
2019-12-13,12,167.52953,0.048255844959482666
2019-12-13,13,172.0684,0.04879184882345022
2019-12-13,14,193.61096,0.051335851053025634
2019-12-13,15,187.8866,0.050659850401158245
2019-12-13,16,186.32846,0.050475846660006284
2020-01-02,1,350.03165,0.06980787035396872
2020-01-02,2,403.54935,0.07612787819527207
2020-01-02,3,390.2715,0.07455987142151965
2020-01-02,4,386.47784,0.07411187083578374
2020-01-02,5,369.10156,0.07205987260243883
2020-01-02,6,341.733,0.06882786685844794
2020-01-02,7,351.86075,0.07002387228122882
2020-01-02,8,355.7899,0.07048787314093799
2020-01-02,9,358.36414,0.07079187007999548
2020-01-02,10,358.4996,0.07080786681121118
2020-01-02,11,396.87656,0.07533987562559194
2020-01-02,12,381.56644,0.07353187418959421
2020-01-02,13,396.77493,0.07532787394396302
2020-01-02,14,378.28082,0.07314386902189188
2020-01-02,15,349.76065,0.06977586744418385
2020-01-02,16,375.36786,0.07279987198836087
2020-01-07,1,193.10287,0.05127584973039615
2020-01-07,2,251.46426,0.058167858214119544
2020-01-07,3,209.02267,0.053155849446975545
2020-01-07,4,203.33218,0.05248384856837168
2020-01-07,5,187.81885,0.050651849673712036
2020-01-07,6,218.71005,0.05429985073181562
2020-01-07,7,182.4332,0.050015847935399
2020-01-07,8,187.10751,0.0505678461687439
2020-01-07,9,232.1911,0.05589185378331078
2020-01-07,10,233.20726,0.056011854066731384
2020-01-07,11,216.40678,0.05402785315978545
2020-01-07,12,207.60005,0.052987849522554385
2020-01-07,13,208.98882,0.053151852035550395
2020-01-07,14,203.70479,0.0525278507979471
2020-01-07,15,236.49283,0.05639985332983782
2020-01-07,16,251.90457,0.05821985526654527
2020-01-12,1,284.45554,0.06206386174742973
2020-01-12,2,295.59943,0.06337986509179286
2020-01-12,3,264.3356,0.0596878594422755
2020-01-12,4,280.628,0.06161186020751112
2020-01-12,5,264.2001,0.059671857987383066
2020-01-12,6,248.2464,0.05778785495478261
2020-01-12,7,249.60127,0.057947854151757565
2020-01-12,8,252.7175,0.05831585572946559
2020-01-12,9,230.12491,0.05564785344320606
2020-01-12,10,300.61246,0.0639718634196113
2020-01-12,11,285.50558,0.06218786298503304
2020-01-12,12,275.17462,0.06096786010359024
2020-01-12,13,292.14447,0.06297186223869211
2020-01-12,14,277.57953,0.061251860538168494
2020-01-12,15,300.6802,0.06397986296613833
2020-01-12,16,264.40332,0.059695856626964174
2020-01-17,1,303.89804,0.0643598638636369
2020-01-17,2,325.03415,0.06685586763313092
2020-01-17,3,289.53632,0.06266386080269438
2020-01-17,4,257.73053,0.05890785405728403
2020-01-17,5,271.34708,0.06051585856367163
2020-01-17,6,236.79767,0.05643585247012865
2020-01-17,7,245.8415,0.057503855701123534
2020-01-17,8,249.60127,0.057947854151757565
2020-01-17,9,255.3595,0.05862785457688847
2020-01-17,10,238.32193,0.05661585525709791
2020-01-17,11,276.1569,0.06108385943282814
2020-01-17,12,291.09445,0.06284786336292716
2020-01-17,13,302.81415,0.06423186521460844
2020-01-17,14,284.0152,0.06201186115224646
2020-01-17,15,287.60562,0.06243586073656291
2020-01-17,16,301.93347,0.0641278640242419
2020-02-01,1,268.2986,0.06015585771340981
2020-02-01,2,273.3794,0.060755859130512825
2020-02-01,3,269.07767,0.0602478595839858
2020-02-01,4,254.91917,0.05857585516262439
2020-02-01,5,229.51521,0.05557585280078602
2020-02-01,6,209.8356,0.05325184990989587
2020-02-01,7,196.15135,0.05163585058065796
2020-02-01,8,220.97949,0.05456785325425898
2020-02-01,9,197.032,0.05173984822826696
2020-02-01,10,197.47237,0.051791852366207765
2020-02-01,11,248.88995,0.0578638530086278
2020-02-01,12,254.88531,0.05857185657028005
2020-02-01,13,243.77531,0.05725985536101881
2020-02-01,14,260.64355,0.059251858176330136
2020-02-01,15,213.39217,0.05367185208278716
2020-02-01,16,249.39804,0.05792385433125728
2020-02-06,1,183.07678,0.050091849532001735
2020-02-06,2,200.85953,0.05219184858726639
2020-02-06,3,194.66098,0.05145984992879058
2020-02-06,4,187.31076,0.05059184835108255
2020-02-06,5,180.23152,0.04975584732132102
2020-02-06,6,79.157616,0.037819836135654546
2020-02-06,7,86.71107,0.03871183800623053
2020-02-06,8,83.89969,0.03837983674973252
2020-02-06,9,127.08643,0.04347984170959308
2020-02-06,10,187.78497,0.05064784871952933
2020-02-06,11,159.53577,0.04731184650884863
2020-02-06,12,159.26479,0.04727984596090213
2020-02-06,13,203.56929,0.05251184934305466
2020-02-06,14,190.12212,0.0509238472457422
2020-02-06,15,173.59262,0.04897184688674277
2020-02-06,16,218.67621,0.054295854501309644
2020-02-11,1,253.05623,0.058355857004858305
2020-02-11,2,243.67369,0.057247854860309075
2020-02-11,3,248.14479,0.05777585563499205
2020-02-11,4,255.83371,0.058683854945335255
2020-02-11,5,214.98415,0.0538598520544451
2020-02-11,6,197.303,0.05177185113805182
2020-02-11,7,197.7433,0.05182384700955836
2020-02-11,8,158.21475,0.04715584472329883
2020-02-11,9,178.63953,0.049567846168743906
2020-02-11,10,225.2812,0.055075850438947666
2020-02-11,11,224.67154,0.05500385452020434
2020-02-11,12,218.64232,0.05429185236620777
2020-02-11,13,230.87007,0.0557358508168418
2020-02-11,14,213.3583,0.053667852309523645
2020-02-11,15,265.25012,0.059795856863148
2020-02-11,16,209.02269,0.053155851808813916
2020-02-16,1,229.7862,0.05560785452965171
2020-02-16,2,228.4652,0.055451855105940265
2020-02-16,3,242.52205,0.0571118554838344
2020-02-16,4,228.73618,0.05548385565388676
2020-02-16,5,208.34526,0.05307585280078602
2020-02-16,6,184.19453,0.05022384677337453
2020-02-16,7,169.76508,0.04851984534682416
2020-02-16,8,168.17311,0.04833184655608539
2020-02-16,9,199.74178,0.05205985134589359
2020-02-16,10,183.28,0.050115848171582836
2020-02-16,11,212.95184,0.05361985266852307
2020-02-16,12,218.4052,0.0542638504106056
2020-02-16,13,222.87631,0.05479185236620777
2020-02-16,14,237.06865,0.056467853018075144
2020-02-16,15,250.10938,0.05800785783622541
2020-02-16,16,222.16502,0.05470785476583554
2020-02-21,13,304.74484,0.06445986409982074
2020-02-21,14,299.42694,0.06383186308895392
2020-02-21,15,292.04288,0.06295986528073992
2020-02-21,16,231.31042,0.05578785259294425
2020-03-02,1,354.5705,0.0703438718560979
2020-03-02,2,341.76688,0.06883186781263065
2020-03-02,3,377.29855,0.07302787087357315
2020-03-02,4,316.1597,0.06580786681121117
2020-03-02,5,358.4319,0.07079987198836085
2020-03-02,6,329.0988,0.06733586994773252
2020-03-02,7,308.50464,0.06490386609321232
2020-03-02,8,324.9664,0.06684786690568471
2020-03-02,9,360.0577,0.07099186582868641
2020-03-02,10,331.33435,0.06759987033507402
2020-03-02,11,390.44086,0.07457987146875641
2020-03-02,12,402.838,0.07604387350938477
2020-03-02,13,416.69165,0.07767987760953617
2020-03-02,14,393.48935,0.07493987349993741
2020-03-02,15,421.36603,0.07823188410931534
2020-03-02,16,372.69196,0.07248386982491693
2020-03-12,1,767.2664,0.11907992224828118
2020-03-12,2,796.735,0.12255992574380195
2020-03-12,3,811.09674,0.12425593116658282
2020-03-12,4,709.88727,0.11230391073195733
2020-03-12,5,736.0363,0.11539189983915882
2020-03-12,6,777.83435,0.1203279117333768
2020-03-12,7,753.9208,0.11750391474708255
2020-03-12,8,811.3677,0.12428792935269095
2020-03-12,9,786.5056,0.12135191627755379
2020-03-12,10,789.96063,0.1217599273970888
2020-03-12,11,834.5361,0.12702393014626864
2020-03-12,12,864.6144,0.13057593428420947
2020-03-12,13,843.1395,0.12803992215380763
2020-03-12,14,821.39374,0.12547192364648949
2020-03-12,15,827.21967,0.1261599188944707
2020-03-12,16,863.3273,0.1304239381765191
2020-03-17,1,757.308,0.11790391569181789
2020-03-17,2,736.1719,0.11540791310324305
2020-03-17,3,715.44226,0.11295991015566878
2020-03-17,4,681.2994,0.10892791433139899
2020-03-17,5,737.86554,0.11560791829928745
2020-03-17,6,709.61633,0.11227191490768755
2020-03-17,7,662.9408,0.10675991204513946
2020-03-17,8,710.70026,0.11239991828039272
2020-03-17,9,756.83374,0.11784790941877521
2020-03-17,10,765.505,0.1188719151438714
2020-03-17,11,826.8133,0.12611192988174275
2020-03-17,12,862.2434,0.13029593834657144
2020-03-17,13,819.7679,0.1252799250824872
2020-03-17,14,834.7394,0.1270479382332032
2020-03-17,16,41.01779,0.033315830930162806
2020-03-22,1,927.396,0.13798993384490751
2020-03-22,2,946.11035,0.14019994733100458
2020-03-22,4,856.89166,0.12966394110519863
2020-03-22,6,979.3932,0.1441303829248534
2020-03-22,7,940.6908,0.13955994227667048
2020-03-22,8,1012.16064,0.1479999527632328
2020-03-22,9,970.3418,0.14306148573803906
2020-03-22,10,991.1401,0.14551759687670496
2020-03-22,11,952.8846,0.14099993150668755
2020-03-22,12,1067.7888,0.15456918887385185
2020-03-22,13,977.1596,0.14386661281675203
2020-03-22,14,1052.323,0.15274280288805595
2020-03-22,15,1043.044,0.15164702798069907
2020-03-22,16,954.7194,0.14121660655788038
2020-03-27,1,1031.2417,0.1502532717365889
2020-03-27,4,1001.7873,0.14677494514630407
2020-03-27,8,1070.2172,0.15485596328758452
2020-03-27,9,1274.3972,0.17896797110999318
2020-03-27,10,1212.2085,0.1716239882474923
2020-03-27,11,1212.0728,0.17160796317421628
2020-03-27,12,1226.7733,0.17334397341514743
2020-03-27,13,1142.7709,0.16342396888041777
2020-03-27,14,1167.9038,0.16639196124695618
2020-03-27,15,1251.703,0.1762879695039431
2020-03-27,16,1208.2792,0.17115996967399544
2020-04-06,10,788.8089,0.1216239173923415
2020-04-16,9,1335.5486,0.1861894572259264
2020-04-16,10,1171.4265,0.16680796364658396
2020-04-26,1,951.52985,0.14083994648074277
2020-04-26,6,1022.03986,0.14916660880162685
2020-04-26,8,1041.9679,0.15151994926771203
2020-04-26,9,1072.7914,0.1551599555029653
2020-04-26,10,1071.9106,0.1550559401415686
2020-04-26,11,1031.3999,0.15027195387802048
2020-04-26,12,1181.2494,0.1679679687481548
2020-04-26,14,1130.2383,0.1619439701085737
2020-04-26,15,1268.368,0.17825597131783494
2020-06-25,4,1047.1913,0.15213679059232543
2020-06-25,10,1101.0405,0.1584959459044542
2020-06-25,11,1053.5597,0.15288884716307785
2020-06-25,12,1041.968,0.15151996107690383
2020-07-10,1,1013.37994,0.14814394223888105
2020-07-10,2,1019.8156,0.14890394167203985
2020-07-10,4,919.5547,0.13706393968809563
2020-07-10,5,915.0837,0.13653595072260447
2020-07-10,7,812.7903,0.12445592691527378
2020-07-10,8,938.11646,0.13925593352842117
2020-07-10,9,765.7082,0.11889591142161414
2020-07-10,10,841.5136,0.12784791650429028
2020-07-10,11,931.6808,0.1384959340952624
2020-07-10,12,947.80383,0.14039993363234207
2020-07-10,13,958.10095,0.1416159402832789
2020-07-10,14,946.72,0.1402719420688287
2020-07-10,15,927.2774,0.1379759281434297
2020-07-10,16,974.82086,0.14359042652438953
2020-07-15,13,926.3516,0.13786659864572187
2020-07-15,14,873.48883,0.13162393274429085
2020-07-15,15,979.34717,0.14412494715386667
2020-07-15,16,842.42444,0.12795547934690446
2020-10-28,1,122.3105,0.042915842975538444
2020-10-28,2,94.2645,0.03960383704260048
2020-10-28,3,158.51959,0.04719184386358967
2020-10-28,5,170.78127,0.0486398491730023
2020-10-28,6,86.37235,0.038671837911757
2020-10-28,7,147.47734,0.04588784338177464
2020-10-28,8,146.49507,0.04577184523345591
2020-10-28,9,213.79863,0.05371985172378773
2020-10-28,10,182.3316,0.05000384979652763
2020-10-28,11,260.47418,0.05923185694817418
2020-10-28,12,202.89188,0.05243185269686513
2020-10-28,14,235.2057,0.05624785367938989
2020-10-28,16,315.07578,0.06567986461942518
2020-12-22,1,139.58519,0.04495584425093116
2020-12-22,8,175.33087,0.04917712016325027
2020-12-22,9,208.95494,0.05314785108136769
2020-12-22,10,154.21786,0.04668384431706263
2020-12-22,11,95.924225,0.03979983715124504
2020-12-22,13,180.33315,0.049767849002949935
2020-12-22,14,214.87932,0.053847472478678514
2020-12-22,15,179.58797,0.04967984926747584
2020-12-22,16,149.06932,0.04607584335343258
2020-12-27,1,152.01617,0.04642384252206548
2020-12-27,2,189.37695,0.05083584869118728
2020-12-27,3,174.16846,0.04903984893681847
2020-12-27,4,166.85211,0.04817584713237396
2020-12-27,5,160.28094,0.047399845063403556
2020-12-27,6,111.64081,0.04165583881870293
2020-12-27,7,139.95778,0.044999844118668204
2020-12-27,8,167.36017,0.0482358449122459
2020-12-27,11,152.89685,0.04652784371243201
2020-12-27,12,139.14484,0.044903842474828704
2020-12-27,13,154.63562,0.04673317839673689
2020-12-27,14,225.44917,0.055095686338418375
2020-12-27,16,195.88037,0.051603850032711465
